procedure_code,RBCS_ID,RBCS_Cat,RBCS_Cat_Desc,RBCS_Cat_Subcat,RBCS_SubCat_Desc,RBCS_FamNumb,RBCS_Family_Desc,RBCS_Major_Ind,HCPCS_CD_ADD_DT,HCPCS_CD_END_DT,RBCS_Release_Year,RBCS_Reassigned,Final_CY_Prior_to_Reassignment
01710,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01712,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01714,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01716,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01730,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01732,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01740,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01742,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01744,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01756,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01758,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01760,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01770,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01772,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01780,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01782,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01810,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01820,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01829,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2003,31Dec9999,2020,0,9999
01830,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01832,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01840,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01842,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01844,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01850,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01852,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01860,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01916,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01920,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01922,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01924,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01925,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01926,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01930,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01931,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01932,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01933,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01935,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2008,31Dec2021,2020,0,9999
01936,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2008,31Dec2021,2020,0,9999
01937,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2022,31Dec9999,2023,0,9999
01938,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2022,31Dec9999,2023,0,9999
01939,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2022,31Dec9999,2023,0,9999
01940,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2022,31Dec9999,2023,0,9999
01941,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2022,31Dec9999,2023,0,9999
01942,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2022,31Dec9999,2023,0,9999
01951,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2001,31Dec9999,2020,0,9999
01952,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2001,31Dec9999,2020,0,9999
01953,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2001,31Dec9999,2020,0,9999
01958,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2004,31Dec9999,2020,0,9999
01960,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01961,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01962,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01963,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01965,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2006,31Dec9999,2020,0,9999
01966,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2006,31Dec9999,2020,0,9999
01967,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01968,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01969,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2002,31Dec9999,2020,0,9999
01990,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01991,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2003,31Dec9999,2020,0,9999
01992,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan2003,31Dec9999,2020,0,9999
01996,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
01999,AA000N,A,Anesthesia,AA,Anesthesia,000,No RBCS Family,N,01Jan1989,31Dec9999,2020,0,9999
10004,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan2019,31Dec9999,2021,0,9999
10005,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan2019,31Dec9999,2021,0,9999
10006,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan2019,31Dec9999,2021,0,9999
10007,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan2019,31Dec9999,2021,0,9999
10008,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan2019,31Dec9999,2021,0,9999
10009,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan2019,31Dec9999,2021,0,9999
10010,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan2019,31Dec9999,2021,0,9999
10011,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan2019,31Dec9999,2021,0,9999
10012,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan2019,31Dec9999,2021,0,9999
10021,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan2002,31Dec9999,2021,1,9999
10022,PO045O,P,Procedure,PO,Other Organ Systems,045,Lymph Node Biopsy,O,01Jan2002,31Dec2018,2020,0,9999
10030,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan2014,31Dec9999,2020,0,9999
10035,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan2016,31Dec9999,2020,0,9999
10036,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan2016,31Dec9999,2020,0,9999
10040,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
10060,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
10061,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
10080,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
10081,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
10120,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
10121,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
10140,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
10160,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
10180,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1985,31Dec9999,2020,0,9999
11000,PS013O,P,Procedure,PS,Skin,013,Debridement,O,01Jan1984,31Dec9999,2020,0,9999
11001,PS013O,P,Procedure,PS,Skin,013,Debridement,O,01Jan1984,31Dec9999,2020,0,9999
11004,PS013M,P,Procedure,PS,Skin,013,Debridement,M,01Jan2005,31Dec9999,2020,0,9999
11005,PS013M,P,Procedure,PS,Skin,013,Debridement,M,01Jan2005,31Dec9999,2020,0,9999
11006,PS013M,P,Procedure,PS,Skin,013,Debridement,M,01Jan2005,31Dec9999,2020,0,9999
11008,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan2005,31Dec9999,2020,0,9999
11010,PS013O,P,Procedure,PS,Skin,013,Debridement,O,01Jan1997,31Dec9999,2020,0,9999
11011,PS013O,P,Procedure,PS,Skin,013,Debridement,O,01Jan1997,31Dec9999,2020,0,9999
11012,PS013M,P,Procedure,PS,Skin,013,Debridement,M,01Jan1997,31Dec9999,2020,0,9999
11042,PS013O,P,Procedure,PS,Skin,013,Debridement,O,01Jan1984,31Dec9999,2020,0,9999
11043,PS013O,P,Procedure,PS,Skin,013,Debridement,O,01Jan1984,31Dec9999,2020,0,9999
11044,PS013O,P,Procedure,PS,Skin,013,Debridement,O,01Jan1984,31Dec9999,2020,0,9999
11045,PS013O,P,Procedure,PS,Skin,013,Debridement,O,01Jan2011,31Dec9999,2020,0,9999
11046,PS013O,P,Procedure,PS,Skin,013,Debridement,O,01Jan2011,31Dec9999,2020,0,9999
11047,PS013O,P,Procedure,PS,Skin,013,Debridement,O,01Jan2011,31Dec9999,2020,0,9999
11055,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1998,31Dec9999,2022,1,9999
11056,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1998,31Dec9999,2022,1,9999
11057,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1998,31Dec9999,2022,1,9999
11100,PS032O,P,Procedure,PS,Skin,032,Skin Biopsy,O,01Jan1984,31Dec2018,2020,0,9999
11101,PS032O,P,Procedure,PS,Skin,032,Skin Biopsy,O,01Jan1984,31Dec2018,2020,0,9999
11102,PS032O,P,Procedure,PS,Skin,032,Skin Biopsy,O,01Jan2019,31Dec9999,2021,0,9999
11103,PS032O,P,Procedure,PS,Skin,032,Skin Biopsy,O,01Jan2019,31Dec9999,2021,0,9999
11104,PS032O,P,Procedure,PS,Skin,032,Skin Biopsy,O,01Jan2019,31Dec9999,2021,0,9999
11105,PS032O,P,Procedure,PS,Skin,032,Skin Biopsy,O,01Jan2019,31Dec9999,2021,0,9999
11106,PS032O,P,Procedure,PS,Skin,032,Skin Biopsy,O,01Jan2019,31Dec9999,2021,0,9999
11107,PS032O,P,Procedure,PS,Skin,032,Skin Biopsy,O,01Jan2019,31Dec9999,2021,0,9999
11200,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1984,31Dec9999,2022,1,9999
11201,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1984,31Dec9999,2022,1,9999
11300,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11301,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11302,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11303,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11305,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11306,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11307,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11308,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11310,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11311,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11312,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11313,PS051O,P,Procedure,PS,Skin,051,Removal or Shaving of Skin Growth,O,01Jan1993,31Dec9999,2022,1,9999
11400,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11401,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11402,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11403,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11404,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11406,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11420,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11421,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11422,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11423,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11424,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11426,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11440,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11441,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11442,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11443,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11444,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11446,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11450,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11451,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11462,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11463,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11470,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11471,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11600,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11601,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11602,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11603,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11604,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11606,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11620,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11621,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11622,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11623,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11624,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11626,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11640,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11641,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11642,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11643,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11644,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11646,PS038O,P,Procedure,PS,Skin,038,Skin Lesion Excision,O,01Jan1984,31Dec9999,2020,0,9999
11719,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1998,31Dec9999,2020,0,9999
11720,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1997,31Dec9999,2020,0,9999
11721,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1997,31Dec9999,2020,0,9999
11730,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1984,31Dec9999,2020,0,9999
11732,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1984,31Dec9999,2020,0,9999
11740,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1984,31Dec9999,2020,0,9999
11750,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1984,31Dec9999,2020,0,9999
11752,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1986,31Dec2016,2020,0,9999
11755,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1994,31Dec9999,2020,0,9999
11760,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1984,31Dec9999,2020,0,9999
11762,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1984,31Dec9999,2020,0,9999
11765,PS023O,P,Procedure,PS,Skin,023,Nail Procedure,O,01Jan1989,31Dec9999,2020,0,9999
11770,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
11771,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
11772,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
11900,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
11901,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
11920,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
11921,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
11922,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
11950,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
11951,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
11952,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
11954,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
11960,PS000M,P,Procedure,PS,Skin,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
11970,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1985,31Dec9999,2020,0,9999
11971,PS000M,P,Procedure,PS,Skin,000,No RBCS Family,M,01Jan1988,31Dec9999,2023,1,9999
11976,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan1992,31Dec9999,2020,0,9999
11980,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan2000,31Dec9999,2020,0,9999
11981,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan2002,31Dec9999,2020,0,9999
11982,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan2002,31Dec9999,2020,0,9999
11983,PS000O,P,Procedure,PS,Skin,000,No RBCS Family,O,01Jan2002,31Dec9999,2020,0,9999
12001,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12002,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12004,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12005,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12006,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12007,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12011,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12013,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12014,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12015,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12016,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12017,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12018,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12020,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1985,31Dec9999,2020,0,9999
12021,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1985,31Dec9999,2020,0,9999
12031,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12032,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12034,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12035,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12036,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12037,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12041,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12042,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12044,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12045,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12046,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12047,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12051,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12052,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12053,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12054,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
12055,PS028O,P,Procedure,PS,Skin,028,Wound Repair - All Levels,O,01Jan1984,31Dec9999,2020,0,9999
